,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[623],-0.007,0.014,-0.034,0.019,0.0,0.0,3154.0,2596.0,1.0
beta[624],-0.009,0.016,-0.042,0.016,0.0,0.0,3075.0,1892.0,1.0
beta[625],-0.006,0.015,-0.037,0.02,0.0,0.0,3348.0,1772.0,1.0
beta[626],-0.007,0.015,-0.038,0.017,0.0,0.0,3178.0,1753.0,1.0
beta[627],-0.006,0.015,-0.037,0.021,0.0,0.0,3005.0,1561.0,1.0
beta[628],0.003,0.013,-0.022,0.029,0.0,0.0,3733.0,1658.0,1.0
beta[629],0.003,0.013,-0.02,0.03,0.0,0.0,3181.0,1925.0,1.0
beta[630],0.0,0.014,-0.028,0.025,0.0,0.0,2848.0,1930.0,1.0
beta[631],0.004,0.014,-0.023,0.034,0.0,0.0,4640.0,1911.0,1.0
beta[632],-0.001,0.013,-0.027,0.024,0.0,0.0,3598.0,2121.0,1.0
beta[633],-0.012,0.017,-0.048,0.014,0.0,0.0,2120.0,1689.0,1.0
beta[634],-0.003,0.013,-0.03,0.022,0.0,0.0,3586.0,1902.0,1.0
beta[635],-0.006,0.015,-0.037,0.021,0.0,0.0,3328.0,1880.0,1.0
beta[636],0.001,0.013,-0.024,0.025,0.0,0.0,3830.0,2302.0,1.0
beta[637],-0.001,0.012,-0.025,0.023,0.0,0.0,3773.0,2264.0,1.0
beta[638],-0.005,0.013,-0.032,0.02,0.0,0.0,2983.0,1588.0,1.01
beta[639],-0.01,0.016,-0.041,0.019,0.0,0.0,3164.0,2011.0,1.0
beta[640],0.002,0.012,-0.019,0.028,0.0,0.0,3785.0,2150.0,1.0
beta[641],-0.001,0.013,-0.029,0.024,0.0,0.0,4492.0,2120.0,1.01
beta[642],-0.003,0.014,-0.032,0.022,0.0,0.0,3336.0,1941.0,1.0
beta[643],-0.008,0.015,-0.039,0.02,0.0,0.0,2675.0,1623.0,1.0
beta[644],-0.0,0.013,-0.027,0.026,0.0,0.0,4412.0,1925.0,1.0
beta[645],-0.008,0.016,-0.04,0.018,0.0,0.0,2564.0,1895.0,1.0
beta[646],-0.001,0.013,-0.025,0.027,0.0,0.0,3906.0,1995.0,1.0
beta[647],-0.004,0.014,-0.034,0.021,0.0,0.0,4087.0,1902.0,1.0
beta[648],-0.007,0.015,-0.037,0.019,0.0,0.0,2986.0,2215.0,1.0
beta[649],-0.002,0.013,-0.029,0.02,0.0,0.0,3966.0,2034.0,1.0
beta[650],-0.015,0.018,-0.052,0.014,0.0,0.0,3073.0,2213.0,1.0
beta[651],0.0,0.012,-0.024,0.023,0.0,0.0,3572.0,2264.0,1.0
beta[652],-0.004,0.013,-0.03,0.02,0.0,0.0,4433.0,2302.0,1.0
beta[653],0.001,0.013,-0.024,0.028,0.0,0.0,2888.0,1609.0,1.0
beta[654],-0.005,0.015,-0.038,0.021,0.0,0.0,3201.0,2000.0,1.0
beta[655],0.002,0.013,-0.022,0.029,0.0,0.0,3255.0,2048.0,1.0
beta[656],-0.006,0.014,-0.034,0.019,0.0,0.0,3189.0,1950.0,1.0
beta[657],0.002,0.013,-0.024,0.026,0.0,0.0,2956.0,1947.0,1.0
beta[658],0.004,0.013,-0.02,0.032,0.0,0.0,4345.0,1992.0,1.01
beta[659],0.024,0.022,-0.012,0.066,0.001,0.0,2228.0,2119.0,1.0
beta[660],-0.004,0.014,-0.031,0.022,0.0,0.0,4306.0,2117.0,1.0
beta[661],0.003,0.014,-0.022,0.031,0.0,0.0,3494.0,1744.0,1.0
beta[662],-0.001,0.012,-0.027,0.022,0.0,0.0,3144.0,1872.0,1.0
beta[663],0.003,0.014,-0.022,0.031,0.0,0.0,3884.0,2334.0,1.0
beta[664],-0.011,0.017,-0.046,0.018,0.0,0.0,3172.0,1696.0,1.0
beta[665],-0.005,0.014,-0.035,0.019,0.0,0.0,3858.0,2005.0,1.0
beta[666],-0.0,0.013,-0.028,0.025,0.0,0.0,3702.0,2026.0,1.0
beta[667],-0.001,0.013,-0.028,0.024,0.0,0.0,4315.0,2053.0,1.0
beta[668],0.0,0.014,-0.029,0.026,0.0,0.0,3523.0,1965.0,1.0
beta[669],-0.005,0.014,-0.034,0.02,0.0,0.0,3571.0,1794.0,1.0
beta[670],0.003,0.013,-0.021,0.032,0.0,0.0,3213.0,1713.0,1.0
beta[671],-0.002,0.013,-0.03,0.022,0.0,0.0,3004.0,1941.0,1.0
beta[672],0.0,0.013,-0.026,0.026,0.0,0.0,3688.0,2226.0,1.0
beta[673],-0.001,0.013,-0.029,0.024,0.0,0.0,3160.0,1655.0,1.0
beta[674],0.003,0.014,-0.023,0.032,0.0,0.0,3627.0,2053.0,1.0
beta[675],0.0,0.013,-0.025,0.026,0.0,0.0,4223.0,2077.0,1.0
beta[676],-0.012,0.016,-0.045,0.014,0.0,0.0,3032.0,2244.0,1.0
beta[677],-0.003,0.013,-0.031,0.02,0.0,0.0,4077.0,1969.0,1.0
beta[678],-0.004,0.014,-0.032,0.021,0.0,0.0,3147.0,2408.0,1.0
beta[679],-0.003,0.013,-0.027,0.022,0.0,0.0,4331.0,2150.0,1.0
beta[680],-0.005,0.014,-0.033,0.019,0.0,0.0,4072.0,2038.0,1.0
beta[681],0.002,0.013,-0.022,0.028,0.0,0.0,3981.0,2026.0,1.0
beta[682],-0.005,0.015,-0.036,0.019,0.0,0.0,3860.0,1927.0,1.0
beta[683],-0.009,0.015,-0.038,0.018,0.0,0.0,3419.0,2377.0,1.0
beta[684],-0.002,0.013,-0.029,0.022,0.0,0.0,3973.0,1903.0,1.0
beta[685],0.0,0.014,-0.028,0.027,0.0,0.0,4157.0,2179.0,1.0
beta[686],0.004,0.014,-0.022,0.031,0.0,0.0,3713.0,1923.0,1.0
beta[687],-0.006,0.014,-0.037,0.02,0.0,0.0,4173.0,2447.0,1.0
beta[688],-0.011,0.016,-0.046,0.013,0.0,0.0,2890.0,1938.0,1.0
beta[689],-0.006,0.013,-0.033,0.018,0.0,0.0,3559.0,2408.0,1.0
beta[690],-0.002,0.013,-0.027,0.024,0.0,0.0,4868.0,2520.0,1.0
beta[691],0.001,0.013,-0.025,0.025,0.0,0.0,3861.0,2278.0,1.0
beta[692],0.002,0.014,-0.023,0.031,0.0,0.0,3122.0,1681.0,1.0
beta[693],-0.006,0.014,-0.037,0.018,0.0,0.0,3796.0,1844.0,1.0
beta[694],-0.008,0.016,-0.041,0.018,0.0,0.0,3162.0,1971.0,1.0
beta[695],0.001,0.013,-0.023,0.027,0.0,0.0,3701.0,2087.0,1.01
beta[696],0.004,0.013,-0.019,0.031,0.0,0.0,3870.0,2349.0,1.0
beta[697],-0.004,0.013,-0.031,0.021,0.0,0.0,3766.0,2282.0,1.0
beta[698],-0.001,0.013,-0.027,0.024,0.0,0.0,4119.0,2032.0,1.0
beta[699],-0.001,0.013,-0.028,0.025,0.0,0.0,2945.0,1337.0,1.0
beta[700],-0.0,0.013,-0.029,0.026,0.0,0.0,4563.0,2141.0,1.0
beta[701],-0.008,0.014,-0.037,0.016,0.0,0.0,3976.0,2499.0,1.0
beta[702],-0.004,0.014,-0.035,0.022,0.0,0.0,3519.0,1923.0,1.0
beta[703],-0.007,0.015,-0.036,0.022,0.0,0.0,2926.0,1582.0,1.0
beta[704],-0.013,0.017,-0.045,0.016,0.0,0.0,3642.0,2653.0,1.0
beta[705],0.001,0.013,-0.024,0.027,0.0,0.0,4282.0,2274.0,1.01
beta[706],-0.001,0.013,-0.026,0.028,0.0,0.0,3655.0,1798.0,1.0
beta[707],-0.008,0.015,-0.038,0.017,0.0,0.0,3143.0,1986.0,1.0
beta[708],-0.003,0.013,-0.028,0.025,0.0,0.0,3361.0,1679.0,1.0
beta[709],0.0,0.014,-0.028,0.027,0.0,0.0,3565.0,1809.0,1.0
beta[710],-0.007,0.014,-0.036,0.018,0.0,0.0,3331.0,2242.0,1.0
beta[711],0.019,0.021,-0.015,0.059,0.0,0.0,2629.0,2202.0,1.0
beta[712],-0.016,0.02,-0.058,0.015,0.0,0.0,3104.0,1838.0,1.0
beta[713],0.006,0.014,-0.02,0.035,0.0,0.0,3901.0,2185.0,1.0
beta[714],-0.003,0.014,-0.031,0.023,0.0,0.0,3247.0,1993.0,1.0
beta[715],-0.009,0.016,-0.041,0.018,0.0,0.0,2924.0,1784.0,1.0
beta[716],0.004,0.013,-0.021,0.03,0.0,0.0,3730.0,1746.0,1.0
beta[717],-0.003,0.014,-0.029,0.024,0.0,0.0,4704.0,2197.0,1.0
beta[718],-0.002,0.013,-0.026,0.023,0.0,0.0,4406.0,2473.0,1.0
beta[719],-0.007,0.015,-0.037,0.019,0.0,0.0,3529.0,1816.0,1.0
beta[720],-0.002,0.014,-0.034,0.022,0.0,0.0,3747.0,1982.0,1.01
beta[721],-0.002,0.014,-0.029,0.025,0.0,0.0,3545.0,2092.0,1.0
beta[722],0.001,0.013,-0.025,0.027,0.0,0.0,3637.0,2094.0,1.0
beta[723],0.008,0.017,-0.022,0.043,0.0,0.0,2306.0,1217.0,1.0
beta[724],0.002,0.014,-0.025,0.029,0.0,0.0,4708.0,2432.0,1.0
beta[725],-0.001,0.014,-0.031,0.028,0.0,0.0,4210.0,1859.0,1.0
beta[726],-0.003,0.013,-0.03,0.02,0.0,0.0,3902.0,1858.0,1.0
beta[727],0.015,0.02,-0.017,0.055,0.0,0.0,3198.0,2127.0,1.0
beta[728],-0.001,0.013,-0.027,0.025,0.0,0.0,4188.0,2119.0,1.0
beta[729],-0.006,0.014,-0.036,0.017,0.0,0.0,3936.0,1817.0,1.0
beta[730],0.007,0.015,-0.02,0.037,0.0,0.0,3477.0,2373.0,1.0
beta[731],-0.008,0.015,-0.039,0.017,0.0,0.0,2586.0,1913.0,1.0
beta[732],0.003,0.013,-0.023,0.03,0.0,0.0,3939.0,2146.0,1.0
beta[733],0.0,0.014,-0.026,0.027,0.0,0.0,3830.0,2223.0,1.0
beta[734],0.0,0.014,-0.025,0.031,0.0,0.0,3887.0,1963.0,1.0
beta[735],-0.002,0.014,-0.03,0.024,0.0,0.0,3285.0,1955.0,1.0
beta[736],-0.009,0.017,-0.045,0.017,0.0,0.0,2981.0,1858.0,1.0
beta[737],0.002,0.014,-0.025,0.032,0.0,0.0,3727.0,1793.0,1.0
beta[738],0.008,0.015,-0.019,0.039,0.0,0.0,2931.0,1631.0,1.0
beta[739],-0.002,0.013,-0.029,0.023,0.0,0.0,4762.0,2461.0,1.0
beta[740],-0.001,0.013,-0.028,0.026,0.0,0.0,4361.0,2093.0,1.0
beta[741],0.003,0.014,-0.022,0.032,0.0,0.0,2564.0,1536.0,1.0
beta[742],0.0,0.014,-0.026,0.028,0.0,0.0,3164.0,1709.0,1.01
beta[743],0.003,0.013,-0.02,0.03,0.0,0.0,2926.0,1973.0,1.0
beta[744],0.001,0.013,-0.025,0.028,0.0,0.0,3190.0,1795.0,1.0
beta[745],-0.001,0.014,-0.028,0.027,0.0,0.0,2915.0,1914.0,1.0
beta[746],0.006,0.015,-0.022,0.034,0.0,0.0,3767.0,1857.0,1.0
beta[747],-0.0,0.013,-0.025,0.026,0.0,0.0,4107.0,1808.0,1.01
beta[748],0.002,0.013,-0.021,0.03,0.0,0.0,3460.0,1886.0,1.01
beta[749],0.011,0.017,-0.021,0.042,0.0,0.0,3076.0,1831.0,1.0
beta[750],-0.006,0.015,-0.04,0.02,0.0,0.0,2443.0,1701.0,1.01
beta[751],-0.003,0.013,-0.03,0.021,0.0,0.0,3567.0,2227.0,1.0
beta[752],-0.007,0.014,-0.038,0.017,0.0,0.0,3442.0,1990.0,1.0
beta[753],-0.002,0.013,-0.031,0.022,0.0,0.0,3133.0,1931.0,1.0
beta[754],-0.002,0.014,-0.028,0.027,0.0,0.0,3883.0,1868.0,1.0
beta[755],-0.011,0.016,-0.044,0.015,0.0,0.0,2810.0,1817.0,1.0
beta[756],0.002,0.014,-0.026,0.028,0.0,0.0,3621.0,2042.0,1.0
beta[757],-0.002,0.014,-0.029,0.024,0.0,0.0,3231.0,1735.0,1.0
beta[758],-0.008,0.015,-0.041,0.016,0.0,0.0,3947.0,2418.0,1.0
beta[759],0.001,0.013,-0.024,0.029,0.0,0.0,3797.0,1829.0,1.0
beta[760],-0.002,0.013,-0.029,0.022,0.0,0.0,3598.0,2159.0,1.0
beta[761],0.0,0.013,-0.025,0.026,0.0,0.0,3953.0,1965.0,1.0
beta[762],-0.002,0.014,-0.027,0.027,0.0,0.0,3191.0,2365.0,1.0
beta[763],-0.001,0.013,-0.028,0.022,0.0,0.0,3205.0,1996.0,1.0
beta[764],-0.002,0.014,-0.029,0.026,0.0,0.0,3845.0,2025.0,1.0
beta[765],0.0,0.013,-0.029,0.023,0.0,0.0,3213.0,1678.0,1.0
beta[766],-0.001,0.012,-0.03,0.021,0.0,0.0,3879.0,2256.0,1.0
beta[767],-0.002,0.013,-0.03,0.024,0.0,0.0,3505.0,1962.0,1.0
beta[768],0.001,0.013,-0.024,0.028,0.0,0.0,4579.0,2434.0,1.0
beta[769],-0.001,0.013,-0.026,0.024,0.0,0.0,4189.0,2275.0,1.0
beta[770],-0.003,0.014,-0.032,0.022,0.0,0.0,4165.0,1820.0,1.0
beta[771],-0.002,0.013,-0.03,0.023,0.0,0.0,3829.0,1794.0,1.01
beta[772],0.018,0.021,-0.013,0.063,0.0,0.0,2663.0,1909.0,1.0
beta[773],-0.006,0.014,-0.034,0.02,0.0,0.0,3928.0,2393.0,1.0
beta[774],-0.004,0.014,-0.031,0.023,0.0,0.0,3926.0,1858.0,1.0
beta[775],-0.006,0.014,-0.037,0.018,0.0,0.0,2943.0,1656.0,1.0
beta[776],0.002,0.013,-0.024,0.026,0.0,0.0,2984.0,1556.0,1.0
beta[777],0.004,0.014,-0.023,0.033,0.0,0.0,3299.0,1795.0,1.0
beta[778],-0.0,0.013,-0.026,0.024,0.0,0.0,4089.0,2185.0,1.0
beta[779],0.008,0.016,-0.018,0.042,0.0,0.0,3115.0,1974.0,1.0
beta[780],0.001,0.014,-0.025,0.028,0.0,0.0,3900.0,2266.0,1.0
beta[781],0.008,0.016,-0.021,0.041,0.0,0.0,3391.0,1741.0,1.0
beta[782],-0.005,0.015,-0.035,0.023,0.0,0.0,3673.0,2093.0,1.0
beta[783],0.003,0.015,-0.028,0.03,0.0,0.0,3760.0,1879.0,1.0
beta[784],0.019,0.022,-0.014,0.063,0.001,0.0,2098.0,1517.0,1.0
beta[785],0.014,0.019,-0.015,0.053,0.0,0.0,3182.0,2059.0,1.0
beta[786],-0.007,0.015,-0.039,0.021,0.0,0.0,3271.0,1938.0,1.0
beta[787],0.0,0.013,-0.025,0.026,0.0,0.0,3781.0,2369.0,1.0
beta[788],-0.003,0.014,-0.032,0.022,0.0,0.0,3997.0,2015.0,1.0
beta[789],-0.002,0.014,-0.032,0.023,0.0,0.0,3133.0,1800.0,1.0
beta[790],-0.004,0.014,-0.033,0.022,0.0,0.0,3579.0,1852.0,1.0
beta[791],-0.002,0.014,-0.03,0.025,0.0,0.0,2932.0,2034.0,1.01
beta[792],0.005,0.014,-0.02,0.034,0.0,0.0,2786.0,1581.0,1.0
beta[793],0.003,0.014,-0.022,0.031,0.0,0.0,4366.0,1967.0,1.0
beta[794],-0.004,0.014,-0.034,0.021,0.0,0.0,3308.0,1903.0,1.0
beta[795],-0.0,0.013,-0.028,0.025,0.0,0.0,3305.0,1984.0,1.0
beta[796],-0.001,0.014,-0.029,0.024,0.0,0.0,3646.0,2238.0,1.01
beta[797],0.003,0.013,-0.021,0.031,0.0,0.0,3153.0,1793.0,1.0
beta[798],-0.003,0.013,-0.031,0.022,0.0,0.0,3551.0,2019.0,1.0
beta[799],0.002,0.013,-0.022,0.029,0.0,0.0,3984.0,1951.0,1.0
beta[800],0.004,0.014,-0.021,0.033,0.0,0.0,3546.0,1929.0,1.0
beta[801],0.004,0.015,-0.022,0.034,0.0,0.0,3879.0,1793.0,1.0
beta[802],0.004,0.014,-0.023,0.031,0.0,0.0,3234.0,2047.0,1.0
beta[803],-0.001,0.014,-0.03,0.026,0.0,0.0,3811.0,2284.0,1.01
beta[804],-0.001,0.014,-0.028,0.026,0.0,0.0,3644.0,2146.0,1.0
beta[805],-0.003,0.015,-0.033,0.023,0.0,0.0,3934.0,2249.0,1.0
beta[806],-0.002,0.014,-0.029,0.027,0.0,0.0,4034.0,2250.0,1.0
beta[807],-0.002,0.013,-0.028,0.023,0.0,0.0,3479.0,1972.0,1.0
beta[808],0.007,0.015,-0.02,0.038,0.0,0.0,3929.0,1935.0,1.0
beta[809],-0.002,0.013,-0.03,0.022,0.0,0.0,3517.0,2149.0,1.0
beta[810],-0.003,0.014,-0.03,0.024,0.0,0.0,3753.0,1885.0,1.0
beta[811],0.003,0.015,-0.023,0.035,0.0,0.0,3531.0,1817.0,1.0
beta[812],-0.018,0.021,-0.058,0.016,0.0,0.0,2353.0,1512.0,1.0
beta[813],-0.005,0.015,-0.035,0.024,0.0,0.0,3250.0,1800.0,1.0
beta[814],-0.005,0.014,-0.035,0.02,0.0,0.0,2412.0,1823.0,1.0
beta[815],0.005,0.015,-0.021,0.035,0.0,0.0,3146.0,1898.0,1.0
beta[816],0.005,0.014,-0.019,0.035,0.0,0.0,3970.0,2276.0,1.01
beta[817],0.0,0.014,-0.026,0.028,0.0,0.0,3884.0,2159.0,1.0
beta[818],-0.003,0.013,-0.029,0.02,0.0,0.0,3485.0,2089.0,1.0
beta[819],-0.006,0.014,-0.034,0.02,0.0,0.0,2805.0,1995.0,1.0
beta[820],0.0,0.013,-0.027,0.025,0.0,0.0,3607.0,1953.0,1.0
beta[821],0.004,0.014,-0.022,0.032,0.0,0.0,3445.0,1819.0,1.0
beta[822],0.015,0.019,-0.018,0.051,0.0,0.0,2384.0,1794.0,1.0
beta[823],0.004,0.014,-0.022,0.033,0.0,0.0,3179.0,1236.0,1.0
beta[824],0.001,0.013,-0.028,0.025,0.0,0.0,3740.0,1962.0,1.0
beta[825],0.018,0.021,-0.016,0.058,0.001,0.0,2221.0,1685.0,1.0
beta[826],0.0,0.014,-0.025,0.029,0.0,0.0,4425.0,2136.0,1.0
beta[827],-0.001,0.014,-0.027,0.027,0.0,0.0,3429.0,2143.0,1.0
beta[828],0.005,0.014,-0.021,0.036,0.0,0.0,3433.0,1844.0,1.0
beta[829],-0.008,0.015,-0.043,0.016,0.0,0.0,4036.0,1980.0,1.0
beta[830],-0.005,0.014,-0.036,0.019,0.0,0.0,3416.0,1628.0,1.0
beta[831],-0.0,0.014,-0.027,0.027,0.0,0.0,3090.0,2073.0,1.0
beta[832],0.007,0.014,-0.017,0.037,0.0,0.0,3268.0,1745.0,1.0
beta[833],0.007,0.016,-0.02,0.039,0.0,0.0,3359.0,2074.0,1.0
beta[834],0.004,0.014,-0.023,0.03,0.0,0.0,3338.0,1779.0,1.0
beta[835],-0.002,0.013,-0.03,0.023,0.0,0.0,3273.0,1716.0,1.0
beta[836],0.008,0.015,-0.018,0.037,0.0,0.0,2798.0,1972.0,1.0
beta[837],0.003,0.012,-0.02,0.028,0.0,0.0,3915.0,2199.0,1.01
beta[838],0.009,0.015,-0.018,0.04,0.0,0.0,3585.0,2432.0,1.0
beta[839],0.024,0.023,-0.01,0.072,0.001,0.0,2509.0,2272.0,1.0
beta[840],0.007,0.015,-0.02,0.038,0.0,0.0,3409.0,2008.0,1.0
beta[841],-0.0,0.013,-0.026,0.025,0.0,0.0,3540.0,2181.0,1.0
beta[842],0.0,0.013,-0.025,0.026,0.0,0.0,2934.0,1892.0,1.0
beta[843],-0.004,0.015,-0.037,0.02,0.0,0.0,3338.0,1935.0,1.0
beta[844],-0.002,0.013,-0.027,0.024,0.0,0.0,4451.0,1955.0,1.0
beta[845],-0.001,0.013,-0.027,0.027,0.0,0.0,3683.0,1999.0,1.0
beta[846],0.009,0.017,-0.019,0.043,0.0,0.0,2954.0,1861.0,1.0
beta[847],-0.004,0.015,-0.036,0.022,0.0,0.0,4018.0,2153.0,1.0
beta[848],0.001,0.013,-0.022,0.03,0.0,0.0,2983.0,2053.0,1.0
beta[849],0.0,0.014,-0.027,0.026,0.0,0.0,4336.0,2491.0,1.0
beta[850],0.002,0.015,-0.026,0.029,0.0,0.0,2876.0,1896.0,1.0
beta[851],-0.0,0.014,-0.027,0.028,0.0,0.0,3619.0,2201.0,1.01
beta[852],0.012,0.018,-0.019,0.047,0.0,0.0,3190.0,2109.0,1.0
beta[853],-0.005,0.014,-0.035,0.02,0.0,0.0,3890.0,2098.0,1.01
beta[854],-0.003,0.014,-0.032,0.022,0.0,0.0,3531.0,1571.0,1.0
beta[855],-0.019,0.022,-0.064,0.013,0.001,0.0,2020.0,1674.0,1.0
beta[856],0.0,0.013,-0.025,0.026,0.0,0.0,3773.0,2178.0,1.0
beta[857],-0.001,0.013,-0.027,0.025,0.0,0.0,3934.0,2216.0,1.0
beta[858],-0.003,0.013,-0.03,0.022,0.0,0.0,3488.0,1758.0,1.0
beta[859],-0.003,0.014,-0.032,0.023,0.0,0.0,3719.0,1957.0,1.0
beta[860],0.004,0.013,-0.021,0.031,0.0,0.0,3720.0,1753.0,1.0
beta[861],-0.001,0.015,-0.029,0.03,0.0,0.0,3828.0,1924.0,1.0
beta[862],0.001,0.013,-0.023,0.028,0.0,0.0,3652.0,2220.0,1.0
beta[863],0.003,0.014,-0.023,0.031,0.0,0.0,3413.0,1716.0,1.0
beta[864],-0.005,0.013,-0.032,0.02,0.0,0.0,3699.0,2169.0,1.0
beta[865],0.0,0.014,-0.026,0.027,0.0,0.0,2938.0,1946.0,1.0
beta[866],-0.003,0.014,-0.032,0.022,0.0,0.0,3244.0,2100.0,1.0
beta[867],-0.004,0.014,-0.033,0.022,0.0,0.0,3636.0,1960.0,1.0
beta[868],-0.006,0.014,-0.038,0.018,0.0,0.0,3104.0,1528.0,1.0
beta[869],0.001,0.013,-0.024,0.028,0.0,0.0,3447.0,1710.0,1.0
beta[870],0.008,0.015,-0.018,0.04,0.0,0.0,2825.0,1971.0,1.0
beta[871],-0.002,0.013,-0.026,0.025,0.0,0.0,3486.0,2356.0,1.0
beta[872],0.002,0.014,-0.022,0.031,0.0,0.0,3399.0,2149.0,1.0
beta[873],-0.003,0.013,-0.031,0.021,0.0,0.0,4207.0,2226.0,1.0
beta[874],0.001,0.014,-0.027,0.028,0.0,0.0,4185.0,2442.0,1.0
beta[875],0.004,0.014,-0.022,0.034,0.0,0.0,3660.0,2055.0,1.0
beta[876],0.0,0.014,-0.024,0.029,0.0,0.0,3982.0,2296.0,1.0
beta[877],0.001,0.014,-0.026,0.029,0.0,0.0,3537.0,1829.0,1.0
beta[878],-0.002,0.013,-0.028,0.024,0.0,0.0,3605.0,2116.0,1.0
beta[879],0.001,0.013,-0.027,0.027,0.0,0.0,3486.0,1872.0,1.0
beta[880],0.007,0.015,-0.018,0.039,0.0,0.0,3505.0,1975.0,1.0
beta[881],-0.004,0.014,-0.033,0.02,0.0,0.0,3067.0,1777.0,1.0
beta[882],-0.0,0.014,-0.029,0.024,0.0,0.0,3455.0,1920.0,1.0
beta[883],0.004,0.014,-0.022,0.033,0.0,0.0,3634.0,1764.0,1.0
beta[884],0.006,0.015,-0.02,0.037,0.0,0.0,2774.0,1667.0,1.0
beta[885],-0.007,0.015,-0.037,0.019,0.0,0.0,3491.0,2441.0,1.0
beta[886],0.016,0.02,-0.014,0.055,0.0,0.0,2756.0,2149.0,1.0
beta[887],0.005,0.014,-0.021,0.034,0.0,0.0,3181.0,2042.0,1.0
beta[888],-0.003,0.014,-0.034,0.022,0.0,0.0,3808.0,2136.0,1.0
beta[889],0.008,0.016,-0.021,0.04,0.0,0.0,3480.0,2139.0,1.0
beta[890],0.006,0.014,-0.017,0.037,0.0,0.0,2997.0,1751.0,1.01
beta[891],0.008,0.015,-0.02,0.037,0.0,0.0,3037.0,1925.0,1.0
beta[892],-0.006,0.015,-0.037,0.02,0.0,0.0,3183.0,1728.0,1.0
beta[893],0.0,0.014,-0.026,0.03,0.0,0.0,3863.0,2262.0,1.0
beta[894],-0.005,0.015,-0.037,0.022,0.0,0.0,3676.0,1969.0,1.0
beta[895],-0.005,0.015,-0.035,0.021,0.0,0.0,2978.0,1658.0,1.0
beta[896],0.003,0.013,-0.022,0.029,0.0,0.0,3557.0,1676.0,1.01
beta[897],0.006,0.016,-0.021,0.037,0.0,0.0,3390.0,1830.0,1.0
beta[898],0.009,0.016,-0.019,0.043,0.0,0.0,3866.0,2020.0,1.0
beta[899],-0.003,0.013,-0.03,0.023,0.0,0.0,4422.0,2281.0,1.0
beta[900],0.001,0.014,-0.028,0.026,0.0,0.0,3481.0,1944.0,1.0
beta[901],0.0,0.013,-0.025,0.028,0.0,0.0,3827.0,1889.0,1.0
beta[902],0.002,0.014,-0.025,0.028,0.0,0.0,3088.0,1875.0,1.0
beta[903],0.007,0.016,-0.018,0.041,0.0,0.0,3713.0,2336.0,1.0
beta[904],0.003,0.015,-0.024,0.032,0.0,0.0,2822.0,1492.0,1.0
beta[905],0.002,0.014,-0.023,0.033,0.0,0.0,3592.0,1912.0,1.0
beta[906],-0.001,0.014,-0.028,0.025,0.0,0.0,2842.0,1794.0,1.0
beta[907],0.005,0.014,-0.022,0.034,0.0,0.0,3392.0,1698.0,1.0
beta[908],-0.002,0.013,-0.031,0.021,0.0,0.0,3613.0,2012.0,1.0
beta[909],-0.005,0.014,-0.035,0.019,0.0,0.0,2951.0,1672.0,1.0
beta[910],0.001,0.013,-0.025,0.026,0.0,0.0,4442.0,2278.0,1.0
beta[911],-0.005,0.014,-0.035,0.019,0.0,0.0,2871.0,1727.0,1.0
beta[912],0.004,0.014,-0.021,0.033,0.0,0.0,3860.0,2036.0,1.0
beta[913],0.005,0.014,-0.021,0.034,0.0,0.0,3744.0,2286.0,1.0
beta[914],0.005,0.014,-0.023,0.033,0.0,0.0,3613.0,1846.0,1.0
beta[915],0.005,0.015,-0.026,0.034,0.0,0.0,2717.0,1838.0,1.0
beta[916],0.002,0.013,-0.023,0.029,0.0,0.0,3570.0,2521.0,1.0
beta[917],-0.003,0.014,-0.03,0.026,0.0,0.0,3363.0,1821.0,1.0
beta[918],0.003,0.014,-0.024,0.031,0.0,0.0,4740.0,1942.0,1.01
beta[919],0.004,0.015,-0.022,0.038,0.0,0.0,4084.0,1777.0,1.0
beta[920],0.001,0.013,-0.025,0.027,0.0,0.0,3570.0,2182.0,1.0
beta[921],-0.006,0.015,-0.037,0.022,0.0,0.0,3772.0,2270.0,1.0
beta[922],-0.003,0.014,-0.029,0.026,0.0,0.0,3059.0,1932.0,1.0
beta[923],0.005,0.014,-0.018,0.035,0.0,0.0,3717.0,2173.0,1.0
beta[924],0.001,0.013,-0.022,0.028,0.0,0.0,4230.0,2261.0,1.0
beta[925],-0.006,0.014,-0.035,0.02,0.0,0.0,3674.0,1949.0,1.0
beta[926],0.004,0.014,-0.025,0.03,0.0,0.0,4427.0,2238.0,1.0
beta[927],0.004,0.013,-0.019,0.03,0.0,0.0,3222.0,1772.0,1.0
beta[928],0.003,0.012,-0.021,0.028,0.0,0.0,3543.0,2084.0,1.0
beta[929],0.011,0.017,-0.017,0.045,0.0,0.0,2999.0,1921.0,1.0
beta[930],0.005,0.014,-0.021,0.035,0.0,0.0,4260.0,2246.0,1.0
beta[931],-0.001,0.013,-0.027,0.025,0.0,0.0,3425.0,1578.0,1.0
beta[932],-0.001,0.014,-0.03,0.025,0.0,0.0,3536.0,2117.0,1.0
beta[933],-0.005,0.014,-0.035,0.02,0.0,0.0,3772.0,1923.0,1.0
beta[934],0.0,0.014,-0.028,0.027,0.0,0.0,4103.0,2156.0,1.0
beta[935],-0.002,0.013,-0.03,0.021,0.0,0.0,3702.0,2024.0,1.0
