,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[1301],0.005,0.014,-0.022,0.031,0.0,0.0,5515.0,3074.0,1.0
beta[1302],0.004,0.014,-0.021,0.032,0.0,0.0,5905.0,3206.0,1.0
beta[1303],-0.007,0.014,-0.032,0.019,0.0,0.0,6042.0,3192.0,1.0
beta[1304],0.002,0.014,-0.025,0.029,0.0,0.0,4637.0,3255.0,1.0
beta[1305],0.007,0.014,-0.019,0.033,0.0,0.0,6794.0,3119.0,1.0
beta[1306],0.015,0.014,-0.01,0.041,0.0,0.0,5719.0,2971.0,1.0
beta[1307],0.008,0.014,-0.017,0.034,0.0,0.0,6250.0,3247.0,1.0
beta[1308],-0.002,0.014,-0.028,0.024,0.0,0.0,5873.0,2758.0,1.0
beta[1309],0.008,0.014,-0.018,0.035,0.0,0.0,5259.0,2516.0,1.0
beta[1310],0.003,0.014,-0.023,0.032,0.0,0.0,5405.0,2679.0,1.0
beta[1311],-0.021,0.015,-0.05,0.005,0.0,0.0,5467.0,2864.0,1.0
beta[1312],-0.015,0.014,-0.043,0.01,0.0,0.0,5579.0,3077.0,1.0
beta[1313],0.001,0.014,-0.026,0.026,0.0,0.0,6121.0,3110.0,1.0
beta[1314],0.005,0.014,-0.02,0.032,0.0,0.0,6193.0,3189.0,1.0
beta[1315],0.002,0.015,-0.026,0.03,0.0,0.0,6739.0,2774.0,1.0
beta[1316],-0.009,0.014,-0.035,0.017,0.0,0.0,6466.0,3064.0,1.0
beta[1317],-0.008,0.013,-0.033,0.016,0.0,0.0,5456.0,3384.0,1.0
beta[1318],0.001,0.014,-0.024,0.027,0.0,0.0,5169.0,2957.0,1.0
beta[1319],-0.004,0.014,-0.031,0.023,0.0,0.0,6144.0,2853.0,1.0
beta[1320],-0.004,0.014,-0.031,0.021,0.0,0.0,5906.0,3031.0,1.0
beta[1321],0.006,0.014,-0.023,0.03,0.0,0.0,6920.0,3354.0,1.0
beta[1322],-0.008,0.014,-0.035,0.019,0.0,0.0,5606.0,2948.0,1.0
beta[1323],0.002,0.014,-0.025,0.029,0.0,0.0,5382.0,3032.0,1.0
beta[1324],-0.008,0.014,-0.033,0.018,0.0,0.0,6505.0,3281.0,1.0
beta[1325],-0.003,0.014,-0.029,0.022,0.0,0.0,5861.0,3094.0,1.0
beta[1326],0.006,0.014,-0.021,0.032,0.0,0.0,5985.0,2863.0,1.0
beta[1327],0.003,0.014,-0.022,0.031,0.0,0.0,5523.0,3038.0,1.0
beta[1328],0.001,0.015,-0.029,0.028,0.0,0.0,6002.0,2996.0,1.0
beta[1329],0.001,0.015,-0.026,0.028,0.0,0.0,6016.0,2996.0,1.0
beta[1330],0.009,0.014,-0.015,0.037,0.0,0.0,5560.0,2987.0,1.0
beta[1331],0.009,0.015,-0.018,0.038,0.0,0.0,6554.0,2793.0,1.0
beta[1332],-0.002,0.015,-0.031,0.025,0.0,0.0,5737.0,2974.0,1.0
beta[1333],-0.004,0.014,-0.03,0.021,0.0,0.0,6831.0,2490.0,1.0
beta[1334],-0.011,0.015,-0.04,0.015,0.0,0.0,5775.0,2861.0,1.0
beta[1335],0.0,0.014,-0.026,0.027,0.0,0.0,5999.0,3115.0,1.0
beta[1336],0.004,0.015,-0.025,0.031,0.0,0.0,5480.0,3066.0,1.0
beta[1337],-0.002,0.014,-0.028,0.026,0.0,0.0,6612.0,2781.0,1.0
beta[1338],0.006,0.014,-0.021,0.033,0.0,0.0,5404.0,2366.0,1.0
beta[1339],-0.004,0.014,-0.029,0.024,0.0,0.0,6133.0,3224.0,1.0
beta[1340],0.001,0.014,-0.024,0.03,0.0,0.0,6209.0,3088.0,1.0
beta[1341],-0.004,0.014,-0.031,0.022,0.0,0.0,6153.0,2895.0,1.0
beta[1342],-0.007,0.014,-0.035,0.021,0.0,0.0,5861.0,2860.0,1.0
beta[1343],-0.002,0.014,-0.028,0.026,0.0,0.0,5105.0,3117.0,1.0
beta[1344],-0.0,0.014,-0.028,0.025,0.0,0.0,5780.0,2743.0,1.0
beta[1345],0.003,0.015,-0.023,0.031,0.0,0.0,7031.0,3144.0,1.0
beta[1346],0.0,0.014,-0.024,0.029,0.0,0.0,5742.0,3247.0,1.0
beta[1347],-0.002,0.014,-0.03,0.024,0.0,0.0,5263.0,2788.0,1.0
beta[1348],0.007,0.014,-0.02,0.032,0.0,0.0,5830.0,3115.0,1.0
beta[1349],0.012,0.014,-0.014,0.038,0.0,0.0,5390.0,2880.0,1.0
beta[1350],0.017,0.014,-0.011,0.043,0.0,0.0,6055.0,3015.0,1.0
beta[1351],0.021,0.014,-0.005,0.047,0.0,0.0,5568.0,2924.0,1.0
beta[1352],-0.01,0.014,-0.034,0.018,0.0,0.0,6649.0,2871.0,1.0
beta[1353],0.006,0.014,-0.019,0.031,0.0,0.0,6761.0,3428.0,1.0
beta[1354],-0.005,0.014,-0.032,0.022,0.0,0.0,6824.0,3074.0,1.0
beta[1355],-0.005,0.015,-0.032,0.023,0.0,0.0,5919.0,3132.0,1.0
beta[1356],0.006,0.014,-0.021,0.032,0.0,0.0,6005.0,3266.0,1.0
beta[1357],-0.003,0.014,-0.028,0.024,0.0,0.0,4882.0,3294.0,1.0
beta[1358],-0.012,0.014,-0.038,0.014,0.0,0.0,6215.0,2897.0,1.0
beta[1359],0.012,0.014,-0.013,0.039,0.0,0.0,6138.0,2856.0,1.0
beta[1360],0.015,0.014,-0.012,0.04,0.0,0.0,5947.0,2792.0,1.0
beta[1361],-0.001,0.014,-0.028,0.025,0.0,0.0,6212.0,3029.0,1.0
beta[1362],-0.014,0.014,-0.04,0.013,0.0,0.0,5466.0,2707.0,1.0
beta[1363],-0.008,0.015,-0.035,0.019,0.0,0.0,6021.0,3018.0,1.0
beta[1364],0.008,0.014,-0.017,0.035,0.0,0.0,5359.0,3049.0,1.0
beta[1365],-0.005,0.014,-0.031,0.02,0.0,0.0,5975.0,2988.0,1.0
beta[1366],-0.011,0.014,-0.036,0.016,0.0,0.0,5414.0,2791.0,1.0
beta[1367],-0.001,0.014,-0.028,0.025,0.0,0.0,5068.0,2986.0,1.0
beta[1368],-0.003,0.014,-0.028,0.024,0.0,0.0,5226.0,2743.0,1.0
beta[1369],0.007,0.013,-0.02,0.031,0.0,0.0,6756.0,3270.0,1.0
beta[1370],-0.016,0.014,-0.042,0.01,0.0,0.0,5477.0,3035.0,1.0
beta[1371],0.01,0.014,-0.016,0.036,0.0,0.0,6620.0,2847.0,1.0
beta[1372],0.002,0.014,-0.025,0.027,0.0,0.0,5996.0,3062.0,1.0
beta[1373],0.004,0.014,-0.022,0.033,0.0,0.0,5003.0,2833.0,1.0
beta[1374],-0.006,0.014,-0.032,0.021,0.0,0.0,6103.0,3225.0,1.0
beta[1375],0.005,0.015,-0.022,0.032,0.0,0.0,6885.0,2978.0,1.0
beta[1376],-0.016,0.015,-0.044,0.012,0.0,0.0,6286.0,2771.0,1.0
beta[1377],-0.0,0.014,-0.026,0.025,0.0,0.0,5775.0,3001.0,1.0
beta[1378],0.007,0.013,-0.021,0.029,0.0,0.0,5777.0,3226.0,1.0
beta[1379],0.005,0.014,-0.02,0.032,0.0,0.0,4636.0,2882.0,1.0
beta[1380],-0.013,0.013,-0.038,0.013,0.0,0.0,5109.0,2763.0,1.0
beta[1381],0.018,0.014,-0.009,0.046,0.0,0.0,5838.0,3080.0,1.0
beta[1382],0.001,0.014,-0.026,0.026,0.0,0.0,6733.0,3524.0,1.0
beta[1383],0.022,0.014,-0.004,0.05,0.0,0.0,5331.0,3265.0,1.0
beta[1384],-0.008,0.015,-0.036,0.019,0.0,0.0,5422.0,2734.0,1.0
beta[1385],-0.0,0.014,-0.027,0.026,0.0,0.0,6129.0,2852.0,1.0
beta[1386],-0.008,0.014,-0.034,0.02,0.0,0.0,5802.0,2916.0,1.0
beta[1387],-0.002,0.015,-0.029,0.026,0.0,0.0,6234.0,2926.0,1.0
beta[1388],-0.007,0.015,-0.035,0.02,0.0,0.0,6617.0,3258.0,1.0
beta[1389],-0.0,0.014,-0.026,0.028,0.0,0.0,6495.0,2879.0,1.0
beta[1390],0.005,0.015,-0.022,0.032,0.0,0.0,6363.0,3037.0,1.0
beta[1391],0.004,0.015,-0.025,0.031,0.0,0.0,4758.0,2802.0,1.0
beta[1392],0.005,0.014,-0.022,0.032,0.0,0.0,5755.0,3182.0,1.0
beta[1393],0.014,0.014,-0.01,0.043,0.0,0.0,6327.0,2659.0,1.0
beta[1394],0.004,0.014,-0.024,0.03,0.0,0.0,5325.0,3017.0,1.0
beta[1395],0.003,0.014,-0.022,0.029,0.0,0.0,5498.0,3090.0,1.0
beta[1396],-0.001,0.014,-0.028,0.026,0.0,0.0,5702.0,3412.0,1.0
beta[1397],0.006,0.014,-0.019,0.033,0.0,0.0,4754.0,3158.0,1.0
beta[1398],-0.001,0.014,-0.029,0.024,0.0,0.0,4935.0,2548.0,1.0
beta[1399],-0.006,0.014,-0.031,0.022,0.0,0.0,6727.0,2633.0,1.0
beta[1400],-0.006,0.014,-0.032,0.021,0.0,0.0,6608.0,2960.0,1.0
beta[1401],-0.0,0.015,-0.028,0.027,0.0,0.0,6447.0,2854.0,1.0
beta[1402],-0.004,0.014,-0.031,0.023,0.0,0.0,5577.0,3136.0,1.0
beta[1403],-0.008,0.015,-0.037,0.017,0.0,0.0,5052.0,2824.0,1.0
beta[1404],-0.006,0.014,-0.032,0.021,0.0,0.0,5180.0,3081.0,1.0
beta[1405],-0.01,0.015,-0.037,0.018,0.0,0.0,5960.0,2905.0,1.0
beta[1406],0.013,0.014,-0.012,0.039,0.0,0.0,5926.0,3334.0,1.0
beta[1407],-0.001,0.015,-0.029,0.025,0.0,0.0,5692.0,2907.0,1.0
beta[1408],-0.01,0.015,-0.038,0.019,0.0,0.0,5367.0,2850.0,1.0
beta[1409],-0.002,0.015,-0.031,0.025,0.0,0.0,6074.0,2575.0,1.0
beta[1410],-0.009,0.014,-0.036,0.018,0.0,0.0,5396.0,2815.0,1.0
beta[1411],-0.005,0.014,-0.032,0.021,0.0,0.0,5593.0,2970.0,1.0
beta[1412],0.005,0.014,-0.021,0.032,0.0,0.0,5437.0,2918.0,1.0
beta[1413],-0.01,0.014,-0.035,0.018,0.0,0.0,6367.0,3331.0,1.0
beta[1414],-0.001,0.014,-0.027,0.025,0.0,0.0,6192.0,3213.0,1.0
beta[1415],0.009,0.014,-0.015,0.037,0.0,0.0,4724.0,2892.0,1.0
beta[1416],0.006,0.014,-0.019,0.033,0.0,0.0,5488.0,3037.0,1.0
beta[1417],-0.003,0.014,-0.03,0.023,0.0,0.0,5995.0,2946.0,1.0
beta[1418],0.004,0.014,-0.022,0.029,0.0,0.0,6658.0,2969.0,1.0
beta[1419],-0.003,0.014,-0.03,0.023,0.0,0.0,6264.0,3039.0,1.0
beta[1420],0.002,0.014,-0.024,0.027,0.0,0.0,5290.0,3081.0,1.0
beta[1421],0.002,0.014,-0.023,0.029,0.0,0.0,6543.0,2560.0,1.0
beta[1422],0.007,0.015,-0.02,0.036,0.0,0.0,4882.0,2340.0,1.0
beta[1423],-0.011,0.014,-0.037,0.016,0.0,0.0,5922.0,2484.0,1.0
beta[1424],-0.005,0.014,-0.029,0.023,0.0,0.0,6708.0,3226.0,1.0
beta[1425],-0.006,0.014,-0.032,0.02,0.0,0.0,5583.0,2793.0,1.0
beta[1426],0.005,0.014,-0.023,0.03,0.0,0.0,6516.0,2959.0,1.0
beta[1427],-0.023,0.014,-0.051,0.002,0.0,0.0,5226.0,3181.0,1.0
beta[1428],-0.005,0.014,-0.031,0.022,0.0,0.0,5034.0,2434.0,1.0
beta[1429],0.003,0.015,-0.026,0.03,0.0,0.0,5838.0,2926.0,1.0
beta[1430],-0.006,0.014,-0.032,0.02,0.0,0.0,5832.0,2896.0,1.0
beta[1431],0.02,0.014,-0.006,0.047,0.0,0.0,5035.0,3255.0,1.0
beta[1432],-0.026,0.014,-0.053,-0.0,0.0,0.0,6033.0,2812.0,1.0
beta[1433],0.015,0.014,-0.014,0.04,0.0,0.0,5979.0,3149.0,1.0
beta[1434],-0.004,0.014,-0.03,0.023,0.0,0.0,5019.0,2834.0,1.0
beta[1435],-0.008,0.015,-0.035,0.02,0.0,0.0,5929.0,3260.0,1.0
beta[1436],0.001,0.015,-0.025,0.03,0.0,0.0,5614.0,2771.0,1.0
beta[1437],-0.004,0.014,-0.028,0.024,0.0,0.0,5196.0,3089.0,1.0
beta[1438],0.003,0.014,-0.022,0.031,0.0,0.0,6694.0,3192.0,1.0
beta[1439],-0.011,0.014,-0.037,0.016,0.0,0.0,6468.0,2865.0,1.0
lambda,875.7,137.117,642.346,1145.93,7.018,4.969,391.0,715.0,1.01
tau2,0.0,0.0,0.0,0.0,0.0,0.0,337.0,567.0,1.01
sigma,0.468,0.016,0.437,0.497,0.0,0.0,1444.0,2379.0,1.0
linpred[0],-0.35,0.242,-0.787,0.101,0.003,0.002,5719.0,3587.0,1.0
linpred[1],-1.011,0.256,-1.496,-0.534,0.003,0.002,6892.0,3878.0,1.0
linpred[2],-0.075,0.265,-0.572,0.426,0.003,0.003,6048.0,3751.0,1.0
linpred[3],0.679,0.253,0.235,1.166,0.003,0.002,5459.0,3467.0,1.0
linpred[4],-0.652,0.255,-1.152,-0.188,0.003,0.002,5813.0,3928.0,1.0
linpred[5],-0.381,0.27,-0.854,0.163,0.003,0.003,6251.0,3758.0,1.0
linpred[6],-0.319,0.237,-0.778,0.113,0.003,0.002,6435.0,3489.0,1.0
linpred[7],-0.142,0.234,-0.593,0.284,0.003,0.003,6793.0,3467.0,1.0
linpred[8],-0.579,0.26,-1.05,-0.077,0.003,0.002,6545.0,3579.0,1.0
linpred[9],0.646,0.241,0.201,1.09,0.003,0.002,6514.0,3313.0,1.0
linpred[10],0.499,0.249,0.047,0.972,0.003,0.002,5127.0,3362.0,1.0
linpred[11],-0.353,0.226,-0.78,0.058,0.003,0.002,5830.0,3247.0,1.0
linpred[12],1.423,0.266,0.941,1.935,0.004,0.003,5131.0,3148.0,1.0
linpred[13],2.656,0.243,2.208,3.11,0.004,0.003,4568.0,3555.0,1.0
linpred[14],-0.486,0.277,-1.026,0.007,0.004,0.003,6022.0,3684.0,1.0
linpred[15],-0.811,0.255,-1.312,-0.366,0.003,0.002,5747.0,3484.0,1.0
linpred[16],0.767,0.338,0.168,1.422,0.005,0.004,5231.0,3557.0,1.0
linpred[17],-0.42,0.224,-0.838,-0.003,0.003,0.002,6337.0,3323.0,1.0
linpred[18],-0.769,0.246,-1.218,-0.297,0.003,0.002,6776.0,3677.0,1.0
linpred[19],-0.385,0.246,-0.832,0.08,0.003,0.002,5783.0,3396.0,1.0
linpred[20],-0.132,0.241,-0.578,0.314,0.003,0.003,5656.0,3211.0,1.0
linpred[21],2.549,0.25,2.07,2.997,0.003,0.002,6083.0,3327.0,1.0
linpred[22],-0.35,0.276,-0.856,0.17,0.004,0.003,5207.0,3176.0,1.0
linpred[23],-0.863,0.258,-1.338,-0.362,0.003,0.002,5930.0,3468.0,1.0
linpred[24],2.918,0.232,2.471,3.356,0.004,0.003,3277.0,3407.0,1.0
linpred[25],-0.404,0.256,-0.925,0.036,0.003,0.003,5779.0,3610.0,1.0
linpred[26],-0.518,0.259,-0.99,-0.019,0.004,0.003,5453.0,3580.0,1.0
linpred[27],0.88,0.218,0.461,1.282,0.003,0.002,5423.0,3204.0,1.0
linpred[28],-0.468,0.331,-1.085,0.168,0.005,0.004,5091.0,3578.0,1.0
linpred[29],-0.784,0.263,-1.287,-0.3,0.004,0.003,5671.0,3358.0,1.0
linpred[30],0.745,0.239,0.296,1.193,0.003,0.002,5508.0,2830.0,1.0
linpred[31],-0.436,0.24,-0.869,0.036,0.003,0.003,5836.0,3240.0,1.0
linpred[32],-0.526,0.26,-0.994,-0.028,0.003,0.003,5883.0,3642.0,1.0
linpred[33],1.067,0.285,0.507,1.584,0.004,0.003,5882.0,3500.0,1.0
linpred[34],0.562,0.262,0.059,1.04,0.003,0.003,5919.0,3554.0,1.0
linpred[35],-0.301,0.226,-0.713,0.135,0.003,0.003,5912.0,3053.0,1.0
linpred[36],2.884,0.251,2.413,3.345,0.003,0.002,5447.0,3586.0,1.0
linpred[37],0.712,0.239,0.263,1.151,0.003,0.002,6663.0,2784.0,1.0
linpred[38],-0.197,0.248,-0.656,0.264,0.003,0.003,5826.0,3582.0,1.0
linpred[39],-0.264,0.249,-0.736,0.192,0.003,0.003,5089.0,3584.0,1.0
linpred[40],-1.187,0.29,-1.747,-0.67,0.004,0.003,5897.0,3547.0,1.0
linpred[41],-0.471,0.233,-0.926,-0.041,0.003,0.002,5943.0,3453.0,1.0
linpred[42],-0.532,0.243,-0.972,-0.049,0.003,0.002,6316.0,3450.0,1.0
linpred[43],0.846,0.279,0.328,1.364,0.004,0.003,6253.0,3440.0,1.0
linpred[44],0.648,0.238,0.183,1.067,0.003,0.003,5827.0,2662.0,1.0
linpred[45],-0.477,0.279,-0.999,0.055,0.004,0.003,5987.0,3833.0,1.0
linpred[46],-0.154,0.256,-0.642,0.318,0.003,0.003,5685.0,3515.0,1.0
linpred[47],0.686,0.309,0.14,1.309,0.004,0.003,5522.0,3461.0,1.0
linpred[48],-0.151,0.249,-0.619,0.32,0.003,0.003,5281.0,3366.0,1.0
linpred[49],-0.474,0.256,-0.96,-0.006,0.003,0.003,5694.0,3380.0,1.0
linpred[50],-0.842,0.291,-1.37,-0.278,0.004,0.003,5946.0,3101.0,1.0
linpred[51],1.29,0.228,0.88,1.714,0.003,0.002,7169.0,3601.0,1.0
linpred[52],-0.196,0.245,-0.667,0.257,0.003,0.003,6117.0,3400.0,1.0
linpred[53],-0.797,0.267,-1.249,-0.25,0.004,0.003,5792.0,3451.0,1.0
linpred[54],0.691,0.249,0.232,1.172,0.003,0.003,5100.0,3315.0,1.0
linpred[55],0.575,0.25,0.12,1.044,0.003,0.002,5778.0,3355.0,1.0
linpred[56],-0.357,0.236,-0.788,0.099,0.003,0.002,6686.0,3437.0,1.0
linpred[57],1.211,0.234,0.754,1.648,0.003,0.002,5327.0,3090.0,1.0
linpred[58],-0.081,0.254,-0.555,0.392,0.003,0.003,5899.0,3504.0,1.0
linpred[59],-0.077,0.237,-0.533,0.354,0.003,0.003,5749.0,3069.0,1.0
linpred[60],-0.238,0.282,-0.768,0.293,0.004,0.003,5474.0,3606.0,1.0
linpred[61],-0.063,0.263,-0.553,0.434,0.003,0.004,5768.0,3465.0,1.0
linpred[62],0.149,0.244,-0.314,0.614,0.003,0.003,5759.0,3085.0,1.0
linpred[63],-0.564,0.292,-1.127,-0.033,0.004,0.003,6003.0,2908.0,1.0
linpred[64],0.492,0.328,-0.093,1.133,0.004,0.003,6230.0,3167.0,1.0
linpred[65],0.944,0.236,0.503,1.396,0.003,0.002,6110.0,3657.0,1.0
linpred[66],3.006,0.248,2.526,3.456,0.005,0.004,2551.0,2340.0,1.0
linpred[67],-0.357,0.27,-0.902,0.103,0.004,0.003,5747.0,3115.0,1.0
linpred[68],0.716,0.222,0.296,1.138,0.003,0.002,4702.0,3136.0,1.0
linpred[69],2.53,0.249,2.039,2.974,0.003,0.002,5748.0,3039.0,1.0
linpred[70],-0.351,0.243,-0.795,0.111,0.003,0.003,6159.0,3105.0,1.0
linpred[71],-0.205,0.311,-0.836,0.333,0.004,0.004,6150.0,3408.0,1.0
linpred[72],0.327,0.229,-0.094,0.759,0.003,0.002,6624.0,3790.0,1.0
linpred[73],0.504,0.247,0.059,0.992,0.003,0.003,5531.0,3409.0,1.0
linpred[74],-0.492,0.273,-0.995,0.012,0.003,0.003,6228.0,3325.0,1.0
linpred[75],-0.606,0.238,-1.053,-0.154,0.003,0.002,5854.0,3368.0,1.0
linpred[76],-0.802,0.257,-1.289,-0.322,0.003,0.002,5732.0,2898.0,1.0
linpred[77],-0.633,0.252,-1.089,-0.146,0.003,0.002,5201.0,3406.0,1.0
linpred[78],0.836,0.262,0.357,1.351,0.003,0.003,6215.0,3147.0,1.0
linpred[79],-0.435,0.297,-0.987,0.136,0.004,0.003,5869.0,3547.0,1.0
linpred[80],-0.708,0.281,-1.243,-0.191,0.004,0.003,6148.0,3539.0,1.0
linpred[81],1.24,0.243,0.796,1.7,0.003,0.002,5846.0,3549.0,1.0
linpred[82],-0.221,0.245,-0.661,0.257,0.003,0.003,5995.0,3451.0,1.0
linpred[83],-0.945,0.25,-1.429,-0.497,0.003,0.002,5526.0,3227.0,1.0
linpred[84],0.261,0.291,-0.294,0.794,0.004,0.003,6001.0,3053.0,1.0
linpred[85],-0.181,0.258,-0.685,0.286,0.003,0.003,6544.0,3162.0,1.0
linpred[86],0.421,0.229,-0.013,0.823,0.003,0.002,6911.0,3524.0,1.0
linpred[87],1.645,0.232,1.243,2.119,0.003,0.002,5884.0,3239.0,1.0
linpred[88],0.655,0.244,0.209,1.116,0.003,0.003,5235.0,3486.0,1.0
linpred[89],-0.499,0.243,-0.978,-0.063,0.003,0.002,5863.0,3377.0,1.0
linpred[90],-0.664,0.282,-1.19,-0.134,0.004,0.003,6195.0,3708.0,1.0
linpred[91],-0.492,0.263,-0.998,-0.016,0.003,0.003,6599.0,3401.0,1.0
linpred[92],0.867,0.273,0.344,1.36,0.003,0.003,6169.0,3252.0,1.0
linpred[93],-0.183,0.271,-0.684,0.33,0.004,0.003,5121.0,3418.0,1.0
linpred[94],-0.543,0.241,-1.026,-0.118,0.003,0.002,6279.0,3602.0,1.0
linpred[95],-0.058,0.246,-0.534,0.398,0.003,0.004,5638.0,3048.0,1.0
linpred[96],-1.035,0.283,-1.572,-0.508,0.004,0.003,6544.0,3552.0,1.0
linpred[97],-0.426,0.276,-0.93,0.091,0.004,0.003,5996.0,3744.0,1.0
linpred[98],-0.501,0.252,-0.972,-0.025,0.003,0.002,6605.0,3710.0,1.0
linpred[99],-0.492,0.256,-1.008,-0.044,0.003,0.003,5987.0,3305.0,1.0
linpred[100],-0.691,0.277,-1.198,-0.164,0.004,0.003,6050.0,3533.0,1.0
linpred[101],-0.238,0.249,-0.728,0.209,0.003,0.003,6148.0,3448.0,1.0
linpred[102],-0.144,0.253,-0.632,0.303,0.003,0.003,5403.0,3469.0,1.0
linpred[103],-1.037,0.248,-1.506,-0.579,0.003,0.002,6281.0,3318.0,1.0
linpred[104],-0.623,0.245,-1.084,-0.174,0.003,0.002,6344.0,3283.0,1.0
linpred[105],-0.862,0.294,-1.4,-0.301,0.004,0.003,5971.0,3598.0,1.0
linpred[106],0.295,0.225,-0.167,0.686,0.003,0.002,5383.0,3574.0,1.0
linpred[107],-0.246,0.255,-0.715,0.225,0.004,0.003,5340.0,3076.0,1.0
linpred[108],0.085,0.254,-0.387,0.573,0.003,0.003,6527.0,3287.0,1.0
linpred[109],-0.47,0.236,-0.928,-0.034,0.003,0.002,5880.0,3659.0,1.0
linpred[110],-0.088,0.221,-0.505,0.321,0.003,0.003,5553.0,3025.0,1.0
linpred[111],0.61,0.235,0.169,1.048,0.003,0.002,6339.0,3428.0,1.0
linpred[112],0.52,0.283,-0.006,1.048,0.004,0.003,6423.0,3529.0,1.0
linpred[113],-0.263,0.26,-0.751,0.221,0.003,0.003,6591.0,2918.0,1.0
linpred[114],-0.58,0.249,-1.052,-0.117,0.003,0.002,6516.0,3216.0,1.0
linpred[115],-0.184,0.251,-0.68,0.273,0.003,0.003,6269.0,3610.0,1.0
linpred[116],-0.87,0.267,-1.373,-0.364,0.003,0.002,6405.0,3041.0,1.0
linpred[117],-0.448,0.254,-0.918,0.037,0.003,0.003,5618.0,3616.0,1.0
linpred[118],-0.741,0.284,-1.29,-0.229,0.004,0.003,5759.0,3476.0,1.0
linpred[119],0.757,0.355,0.049,1.398,0.005,0.004,5205.0,3441.0,1.0
linpred[120],0.743,0.269,0.242,1.25,0.004,0.003,5726.0,2982.0,1.0
linpred[121],0.793,0.314,0.201,1.366,0.004,0.003,5504.0,3367.0,1.0
linpred[122],-1.263,0.317,-1.865,-0.661,0.004,0.003,5469.0,2696.0,1.0
linpred[123],-0.786,0.267,-1.321,-0.325,0.003,0.002,6234.0,3403.0,1.0
linpred[124],1.053,0.25,0.599,1.532,0.003,0.002,6774.0,3510.0,1.0
linpred[125],-0.445,0.255,-0.911,0.044,0.003,0.003,5859.0,3391.0,1.0
linpred[126],0.12,0.247,-0.383,0.553,0.003,0.003,5862.0,3247.0,1.0
linpred[127],-0.258,0.269,-0.785,0.234,0.004,0.003,5692.0,3247.0,1.0
linpred[128],-0.246,0.245,-0.717,0.211,0.003,0.003,6982.0,3213.0,1.0
linpred[129],1.455,0.252,1.009,1.952,0.003,0.002,5995.0,3675.0,1.0
linpred[130],-0.438,0.247,-0.901,0.029,0.003,0.002,5734.0,3078.0,1.0
linpred[131],0.384,0.258,-0.132,0.838,0.003,0.003,5733.0,3588.0,1.0
linpred[132],-0.288,0.249,-0.745,0.182,0.003,0.003,6026.0,2939.0,1.0
linpred[133],-0.546,0.253,-0.993,-0.056,0.004,0.003,4937.0,3186.0,1.0
linpred[134],-0.093,0.263,-0.576,0.401,0.003,0.003,6627.0,3656.0,1.0
linpred[135],-0.548,0.27,-1.069,-0.059,0.003,0.003,6015.0,3496.0,1.0
linpred[136],-0.741,0.294,-1.289,-0.187,0.004,0.003,5838.0,3212.0,1.0
linpred[137],1.293,0.267,0.772,1.788,0.003,0.003,5848.0,3271.0,1.0
linpred[138],2.813,0.234,2.369,3.242,0.005,0.003,2577.0,3134.0,1.0
linpred[139],-0.676,0.234,-1.102,-0.23,0.003,0.002,6219.0,3518.0,1.0
linpred[140],-0.024,0.307,-0.575,0.564,0.004,0.004,5493.0,3388.0,1.0
linpred[141],-0.772,0.267,-1.263,-0.271,0.003,0.002,6096.0,3639.0,1.0
linpred[142],-0.776,0.288,-1.33,-0.259,0.004,0.003,5699.0,3820.0,1.0
linpred[143],1.151,0.281,0.639,1.692,0.004,0.003,5906.0,3433.0,1.0
linpred[144],0.793,0.255,0.304,1.254,0.003,0.002,6364.0,3574.0,1.0
linpred[145],-0.282,0.264,-0.783,0.204,0.004,0.003,5479.0,3237.0,1.0
linpred[146],-0.757,0.311,-1.372,-0.204,0.004,0.003,5357.0,3403.0,1.0
linpred[147],-0.18,0.256,-0.667,0.294,0.003,0.003,5551.0,3438.0,1.0
linpred[148],-0.786,0.269,-1.289,-0.29,0.003,0.002,6229.0,3404.0,1.0
linpred[149],0.471,0.26,0.009,0.978,0.003,0.002,6814.0,3267.0,1.0
linpred[150],2.275,0.249,1.805,2.731,0.003,0.002,5194.0,3384.0,1.0
linpred[151],-0.446,0.254,-0.93,0.011,0.003,0.003,5624.0,3217.0,1.0
linpred[152],0.358,0.23,-0.105,0.771,0.003,0.002,5875.0,2854.0,1.0
linpred[153],-0.113,0.242,-0.571,0.33,0.003,0.003,6659.0,3167.0,1.0
linpred[154],1.061,0.223,0.652,1.482,0.003,0.002,5903.0,3232.0,1.0
linpred[155],0.243,0.246,-0.208,0.715,0.003,0.003,6293.0,3432.0,1.0
linpred[156],0.043,0.26,-0.448,0.542,0.003,0.004,5781.0,2911.0,1.0
linpred[157],-1.079,0.226,-1.511,-0.659,0.003,0.002,6858.0,3116.0,1.0
linpred[158],-0.099,0.256,-0.563,0.39,0.003,0.003,5795.0,3261.0,1.0
linpred[159],-0.306,0.249,-0.787,0.14,0.003,0.003,6889.0,3741.0,1.0
linpred[160],-0.287,0.269,-0.795,0.209,0.004,0.003,4363.0,3576.0,1.0
linpred[161],1.193,0.206,0.782,1.551,0.003,0.002,5033.0,3231.0,1.0
linpred[162],-0.939,0.27,-1.476,-0.455,0.003,0.002,7389.0,3630.0,1.0
linpred[163],-0.074,0.282,-0.624,0.431,0.004,0.004,6099.0,3093.0,1.0
